"Meikle Wartle"	57.366667	-2.45
"Gleann Méinich"	57.533333	-4.866667
"Glemeanie"	57.533333	-4.866667
"Pathhead"	56.1	-3.15
"North Kessock"	57.5	-4.25
"Neap of Norby"	60.3	-1.633333
"Caolas Mòr"	56	-6.233333
"Camus More"	57.65	-6.416667
"Moo Stack"	60.6	-1.45
"No Ness"	60.483333	-1.566667
"Caolas More"	56	-6.233333
"Camas Mòr"	57.65	-6.416667
"Camas More"	57.65	-6.416667
"Camas Mór"	56.833333	-6.25
"Camus More"	56.833333	-6.25
"Portskewet"	51.590278	-2.7225
"Portskewett"	51.590278	-2.7225
"Portskerry"	58.566667	-3.933333
"Portskerra"	58.566667	-3.933333
"Out Stack"	60.866667	-0.866667
"Outshore Point"	59.083333	-3.35
"North Head"	59.083333	-2.966667
"Orka Voe"	60.483333	-1.266667
"Bay of Moclett"	59.333333	-2.9
"Newchurch"	51.891944	-4.354444
"Newcastle Emlyn"	52.033333	-4.466667
"Castell Newydd Emlyn"	52.033333	-4.466667
"Newbury"	51.4	-1.316667
"Pitscur Buss"	57.416667	-1.816667
"The Ness"	58.966667	-2.783333
"The Ness"	58.95	-3.3
"Loch Ness"	57.3	-4.45
"Loch Nell"	56.383333	-5.416667
"Middle Mill"	51.887778	-5.189722
"Kames"	56.05	-5.333333
"Middle Kames"	56.05	-5.333333
"Mid Kames"	56.05	-5.333333
"Flodigarry"	57.65	-6.25
"Glenfiddich Lodge"	57.366667	-3.133333
"Glenfeshie Forest"	56.966667	-3.833333
"Middle Deep"	51.65	1.183333
"Middle Channel"	60.133333	-1.333333
"Loch Turret"	56.416667	-3.933333
"Loch Lochy"	56.95	-4.883333
"Lochy Water"	57.283333	-3.433333
"Loch Turret Reservoir"	56.416667	-3.933333
"River Lochy"	56.4	-4.933333
"Burn of Lochy"	57.283333	-3.433333
"Lochton House"	56.483333	-3.216667
"Lochton"	56.483333	-3.216667
"Loch Drunkie"	56.2	-4.35
"Drybridge"	57.633333	-2.933333
"Drumtochty Castle"	56.9	-2.5
"Drumochter Lodge"	56.883333	-4.25
"Cuthile Harbour"	56.616667	-2.483333
"Drumrunie Lodge"	57.983333	-5.1
"Cuthe Bank"	59.266667	-2.683333
"Kinlochteacuis"	56.616667	-5.833333
"Cutcombe"	51.141667	-3.531389
"Cushnie"	57.316667	-2.816667
"Lochend"	57.4	-4.366667
"Lochearnhead"	56.383333	-4.283333
"Rumblingbridge"	56.166667	-3.583333
"Radyr"	51.518889	-3.261389
"Radir"	51.518889	-3.261389
"Kinloch River"	58.433333	-4.466667
"Kinmuck"	57.266667	-2.3
"Amhainn Ceann Locha"	58.433333	-4.466667
"Kinloch Water"	58.433333	-4.466667
"Kinlochmore"	56.716667	-4.95
"Kinlochmoidart"	56.783333	-5.716667
"Kinlochleven"	56.7	-4.966667
"Kinlochewe"	57.6	-5.333333
"Kinlochbervie"	58.466667	-5.05
"Kinlochaline Castle"	56.566667	-5.75
"Inver"	57.016667	-3.25
"Insch"	57.333333	-2.616667
"Inshes"	57.45	-4.2
"Inver"	57.816667	-3.916667
"Sgeir Inoe"	57.833333	-6.566667
"Charlton Mackrell"	51.059444	-2.673611
"Glen Moriston"	57.166667	-4.666667
"Isle Martin"	57.95	-5.233333
"North Shoal"	59.216667	-3.583333
"North Ship Head"	52.016667	1.633333
"North Ronaldsay Firth"	59.333333	-2.416667
"North Runcton"	52.7	0.433333
"Moy Station"	57.383333	-4.066667
"Moy Burn"	57.383333	-4.066667
"Moy"	56.9	-4.6
"Loch Moy"	57.366667	-4.05
"Marra Flaeshins"	60.383333	-1.05
"Swaffham"	52.65	0.683333
"Vest Ness"	59.333333	-2.9
"Ve Skerries"	60.366667	-1.816667
"Ben Venue"	56.216667	-4.45
"The Vere"	60.733333	-0.983333
"Point of Veniver"	59.083333	-2.816667
"Ox Rock"	56.183333	-2.8
"Nolton"	51.821111	-5.096111
"Loch Noir"	57.483333	-3.516667
"Nista"	60.366667	-0.9
"Loch Tunnag"	57.8	-5.583333
"Loch Thuirnaig"	57.8	-5.583333
"Thrumster"	58.383333	-3.133333
"Witton"	52.833333	1.466667
"Western Cleddau"	51.765556	-4.897222
"Wester Fearn Burn"	57.85	-4.3
"Ve Ness"	58.933333	-3.083333
"Wester Fearn"	57.85	-4.3
"Wester Clynekirkton"	58.033333	-3.883333
"Glen Noe"	56.45	-5.133333
"Loch Tuirnaig"	57.8	-5.583333
"Helvick Head"	51.565	-4.325278
"Worms Head"	51.565	-4.325278
"Penrhyn-gwyr"	51.565	-4.325278
"West Dulwich"	51.433333	-0.083333
"Tayport"	56.45	-2.883333
"Ferry Port-on-Craig"	56.45	-2.883333
"Loch Tay"	56.516667	-4.166667
"Tavool House"	56.4	-6.15
"Tavull"	56.4	-6.15
"Tattersett"	52.833333	0.733333
"Tatterset"	52.833333	0.733333
"River Tas"	52.6	1.316667
"Uisken"	56.283333	-6.216667
"Loch Uisge"	56.633333	-5.583333
"Wiston"	51.825833	-4.87
"Wisbech Eye"	52.85	0.233333
"Wisbech Channel"	52.9	0.216667
"Wenvoe"	51.449167	-3.265278
"Wine Cove"	56.933333	-2.2
"Windi Clett"	60.5	-1.033333
"Stanyard rock"	60.5	-1.033333
"River Teith"	56.133333	-3.983333
"Teffont Magna"	51.090278	-2.018611
"Tees Bay"	54.663333	-1.106389
"Waxham"	52.766667	1.616667
"Ben Tue"	57.033333	-4.883333
"Ben Tee"	57.033333	-4.883333
"Loch Watten"	58.483333	-3.316667
"Watten"	58.466667	-3.3
"Warness Skerry"	59.133333	-2.783333
"War Ness"	59.133333	-2.783333
"Watlington"	52.666667	0.383333
"Saint Brides Major"	51.461667	-3.591667
"Saint Brides"	51.461667	-3.591667
"Saint Briavels"	51.735556	-2.641111
"Saint Arvans"	51.665556	-2.695556
"Raddery House"	57.616667	-4.15
"Bow of Rackwick"	59.333333	-2.983333
"Rackwick"	58.866667	-3.383333
"Raasay House"	57.35	-6.066667
"Sound of Raasay"	57.45	-6.1
"Island of Raasay"	57.383333	-6.066667
"Loch Raa"	58.05	-5.35
"Quoyness"	58.9	-3.3
"Saint Ann’s Head"	51.682778	-5.173889
"Treforest"	51.585278	-3.326944
"Radernie"	56.266667	-2.866667
"Raddington"	51.025	-3.392222
"Rack Wick"	58.866667	-3.383333
"Race Bank"	53.216667	0.85
"Rabbit Islands"	58.533333	-4.383333
"Sheringham Shoal"	53.05	1.183333
"Prescelly Mountains"	51.958333	-4.783333
"Newseat Halt"	57.516667	-1.866667
"Pitreavie Castle"	56.033333	-3.416667
"Pitreavie"	56.033333	-3.416667
"Pitney"	51.052222	-2.787222
"Pitmedden Halt"	57.216667	-2.216667
"Pitmedden Station"	57.216667	-2.216667
"Outer Westmark Knock"	52.883333	0.233333
"Outer Gat"	52.916667	0.216667
"Millburn Haven"	59.083333	-2.95
"Millburn Bay"	59.083333	-2.95
"Milburn Haven"	59.083333	-2.95
"Mill Bay"	59.2	-2.75
"Milford Haven"	51.716667	-5.033333
"Oldany Island"	58.25	-5.25
"Mynydd Prescelly"	51.958333	-4.783333
"Mynydd Preseli"	51.958333	-4.783333
"Newseat Station"	57.516667	-1.866667
"Outer Skerry"	59.3	-2.5
"Outer Poole"	50.7	-1.883333
"Outer Knock"	53.1	0.366667
"Outer Holm of Skaw"	60.383333	-0.9
"Outer Flaess"	60.833333	-0.766667
"Mill Bay"	59.133333	-2.583333
"Milford"	51.716667	-5.033333
"Milford Haven"	51.7	-5.116667
"Aberdaugleddau"	51.716667	-5.033333
"Old Aberdeen"	57.166667	-2.1
"Pitlochry"	56.7	-3.716667
"Pitlessie"	56.266667	-3.066667
"Pitfour House"	57.533333	-2.033333
"Pitfour Castle"	56.383333	-3.3
"Pitcorthie House"	56.216667	-2.816667
"Abhainn Duibhe"	56.666667	-4.5
"Loch Dùghaill"	57.466667	-5.366667
"Liff Station"	56.466667	-3.05
"Pitcorthie"	56.216667	-2.816667
"Abhainn Duibh"	56.666667	-4.5
"Allt Dubh"	56.666667	-4.5
"Loch Doule"	57.466667	-5.366667
"Duffus House"	57.683333	-3.383333
"Duffus"	57.7	-3.4
"Liff"	56.483333	-3.083333
"River Liver"	56.483333	-5.15
"River Liever"	56.483333	-5.15
"Conamheall"	58.133333	-4.866667
"Conaveall"	58.133333	-4.866667
"Coniveall"	58.133333	-4.866667
"Conival"	58.133333	-4.866667
"Conait"	56.566667	-4.383333
"Allt Conait"	56.566667	-4.383333
"Conaglen"	56.766667	-5.233333
"Cona Glen"	56.783333	-5.333333
"Conaglen House"	56.766667	-5.233333
"Kirk Burn"	58.566667	-3.2
"Ard na Caile"	57.85	-4.116667
"Beinn na Caillich"	57.25	-5.7
"Àrd na Cailc"	57.85	-4.116667
"Ben na Caillich"	57.25	-5.7
"Caiplie Rock"	56.233333	-2.65
"Water of Caiplich"	57.166667	-3.5
"Caiplaich Water"	57.166667	-3.5
"Cailleach Head"	57.933333	-5.4
"Caerphilly"	51.583333	-3.216667
"Ingworth"	52.816667	1.283333
"Parlour Channel"	53.05	0.416667
"Marnoch"	57.533333	-2.666667
"River Parrett"	51.216944	-3.016389
"Park Station"	57.066667	-2.333333
"Loch Meadie"	58.5	-4.133333
"Meidie Loch"	58.5	-4.133333
"Loch Meadie"	58.333333	-4.55
"Meal Manach"	58.516667	-4.733333
"Meall Meadhonach"	58.516667	-4.733333
"Ben Meabost"	57.15	-6.066667
"Glen Mazeran"	57.283333	-4.116667
"Maze Hill Station"	51.483333	-0.016667
"Nigg Bay"	57.716667	-4.05
"Porth"	51.613056	-3.403611
"Portgower"	58.1	-3.683333
"Portgordon"	57.65	-3.016667
"Port Errol"	57.416667	-1.833333
"Loch Meadie"	58.416667	-3.55
"Loch Madie"	58.416667	-3.55
"Loch na Meadie"	58.333333	-4.55
"Meanach"	58.516667	-4.733333
"Mealmeanach"	58.516667	-4.733333
"Glenmazeran"	57.283333	-4.116667
"Holm of Maywick"	60.016667	-1.333333
"Port Erroll"	57.416667	-1.833333
"Cruden Bay"	57.416667	-1.833333
"Portbury"	51.471667	-2.718333
"Monkswood"	51.720833	-2.947222
"Monkstone"	51.696111	-4.675833
"Monkstone Point"	51.696111	-4.675833
"Wormegay"	52.666667	0.466667
"Worle"	51.366111	-2.932222
"Workington Bank"	54.65	-3.633333
"Bay of Work"	59	-2.9
"Ben Udlaidh"	56.45	-4.8
"Beinn Udlaidh"	56.45	-4.8
"Glen Udalain"	57.316667	-5.5
"Gleann Udalain"	57.316667	-5.5
"Ubley"	51.321667	-2.674722
"Port Appin"	56.55	-5.4
"Newark Bay"	58.916667	-2.75
"Loch Uanagan"	57.116667	-4.666667
"Uags"	57.35	-5.783333
"Newark Bay"	58.8	-2.916667
"River Winster"	54.183333	-2.866667
"Winsford"	51.101944	-3.565278
"Wingfield"	51.308889	-2.252778
"Winkfield"	51.308889	-2.252778
"Tres Ness"	59.216667	-2.5
"Treshnish Isles"	56.5	-6.4
"Loch Tralaig"	56.283333	-5.433333
"Traigh Luskentyre"	57.883333	-6.95
"Traigh Losgainntir"	57.883333	-6.95
"Trahimor House"	56.95	-5.85
"Trahimor"	56.95	-5.85
"Traigh House"	56.95	-5.85
"Hill of Towie"	57.5	-3.033333
"Raitts Burn"	57.083333	-4.016667
"Raith House"	56.1	-3.183333
"Raith"	56.1	-3.183333
"Wass Wick"	59.083333	-3.016667
"Washington Reef"	57.1	-7.466667
"Swindon"	51.516667	-1.783333
"River Wensum"	52.616667	1.366667
"Loch Drollamarrig"	57.916667	-6.7
"Loch Trollamarig"	57.916667	-6.7
"Troedyrhiw"	51.714722	-3.343333
"Troed-y-rhiw"	51.714722	-3.343333
"Trodday"	57.716667	-6.3
"Eilean Trodday"	57.716667	-6.3
"Triton Knoll"	53.4	0.916667
"Trinafour"	56.75	-4.083333
"Tangi Reef"	58.933333	-2.716667
"Tangi"	58.933333	-2.716667
"Tanera"	58.016667	-5.4
"Whitlingham Station"	52.633333	1.35
"Treborough"	51.116111	-3.413889
"Burn Treble"	57.366667	-3.016667
"Loch Treaslane"	57.483333	-6.35
"Loch Treaslan"	57.483333	-6.35
"Rannoch Station"	56.683333	-4.566667
"Strath Rannoch"	57.7	-4.7
"Rankeilour"	56.283333	-3.083333
"Nether Rankeillour"	56.283333	-3.083333
"Rankeillour"	56.283333	-3.083333
"Rams Ness"	60.566667	-0.883333
"Ram Island"	54.566667	-6.3
"Swilkie Point"	58.7	-3.116667
"Holm of Tressaness"	60.633333	-0.866667
"Toy Ness"	58.916667	-3.116667
"Ramasaig"	57.4	-6.733333
"Saint Fergus"	57.55	-1.833333
"Glen Tromie"	57.05	-4.033333
"Glentromie"	57.05	-4.033333
"Tanera More"	58.016667	-5.4
"Loch Rannoch"	56.683333	-4.3
"Nether Rankeilour"	56.283333	-3.083333
"Rams Island"	54.566667	-6.3
"Wick"	58.433333	-3.083333
"Wick"	51.453056	-2.423611
"Sporle"	52.666667	0.75
"The Rumble"	60.466667	-1.116667
"Rullard Röst"	59.2	-3.066667
"Rueval"	57.433333	-7.3
"Rudloe"	51.428056	-2.221944
"Oisgill Bay"	57.45	-6.8
"Severn Tunnel Junction"	51.583611	-2.781389
"Rudry"	51.571389	-3.169167
"Rudloe Farm"	51.433333	-2.216667
"River Oich"	57.133333	-4.866667
"Camas Pliasaig"	57.05	-6.266667
"Camas Pliasgaig"	57.05	-6.266667
"Plean Station"	56.083333	-3.866667
"Plean Junction"	56.083333	-3.866667
"Pittulie"	57.683333	-2.083333
"Ore Bay"	58.833333	-3.183333
"Duchray"	56.166667	-4.433333
"Invercoe"	56.683333	-5.1
"Ogwr"	51.469722	-3.639444
"Plaidy"	57.566667	-2.45
"Pittodrie"	57.3	-2.516667
"Dudley"	52.5	-2.083333
"Dubton"	56.733333	-2.483333
"Invergelder"	57.016667	-3.266667
"Invergarry"	57.033333	-4.783333
"Inverclyde"	55.9	-4.75
"Ogmore River"	51.469722	-3.639444
"Glen Ogilvie"	56.616667	-3
"River Ogwr"	51.469722	-3.639444
"Kirkbuddo"	56.566667	-2.8
"Kirka Ness"	60.2	-1.4
"Loch Kirkaig"	58.116667	-5.283333
"Cherrington"	51.686667	-2.138889
"Chelwood"	51.354167	-2.527778
"Chedzoy"	51.133056	-2.945556
"Chedzow"	51.133056	-2.945556
"Mayen House"	57.516667	-2.7
"North Burlingham"	52.633333	1.45
"Loch of Kirbister"	58.95	-3.083333
"Cheriton"	51.640278	-4.908056
"Cherington"	51.686667	-2.138889
"May Craig"	57.05	-2.1
"North Channel"	60.15	-1.333333
"North Channel"	57.633333	-4.016667
"North Carr Rock"	56.3	-2.566667
"Penarth Head"	51.440833	-3.166111
"Penarth"	51.434722	-3.18
"Pembroke Dock"	51.691944	-4.950833
"Paterchurch"	51.691944	-4.950833
"Doc Penfro"	51.691944	-4.950833
"Pater"	51.691944	-4.950833
"Penfro"	51.676111	-4.915833
"Pembroke"	51.676111	-4.915833
"Pembrey"	51.689167	-4.277222
"Monimail"	56.3	-3.133333
"Monikie"	56.533333	-2.816667
"Monifieth"	56.483333	-2.816667
"Otter Bay"	56.016667	-5.316667
"Loch Oss"	56.383333	-4.766667
"Sound of Mull"	56.533333	-5.833333
"Ossi Taing"	58.766667	-2.933333
"Loch Owskeich"	58.05	-5.316667
"Loch Osgaig"	58.05	-5.316667
"Loch Garave"	58.05	-5.316667
"Glen Ose"	57.4	-6.433333
"Osdale River"	57.416667	-6.583333
"North Brewham"	51.131111	-2.398611
"Portmahomack"	57.833333	-3.8
"Tresness Bay"	59.233333	-2.5
"Bay of Newark"	59.233333	-2.5
"Newark Bay"	59.233333	-2.5
"Loch Nevis"	57.016667	-5.716667
"Nava Point"	58.916667	-3.266667
"Nettle Geo"	59.066667	-2.8
"Graveland Ness"	60.65	-1.15
"The Nev"	60.25	-1.366667
"Nev of Stuis"	60.65	-1.15
"The Nevi"	58.916667	-3.266667
"Meall a’ Phuill"	56.6	-4.433333
"Meall Phuill"	56.6	-4.433333
"Loch a’ Phuill"	56.466667	-6.933333
"Middleton One Row"	54.5	-1.466667
"River Trent"	53.7	-0.7
"Tremuda Bay"	56.933333	-2.2
"River Talisker"	57.266667	-6.466667
"Eilean Odhar"	56.6	-6.683333
"Eilean Odhor"	56.6	-6.683333
"Càrn Odhar"	57.2	-4.233333
"Pettycur"	56.05	-3.166667
"Calders Head"	60.616667	-1.383333
"Calder Burn"	57.083333	-4.733333
"Caldicot Level"	51.608056	-2.695
"Caldicot"	51.590278	-2.750278
"Calder"	57.083333	-4.733333
"River Calder"	57.066667	-4.1
"Bressay Sound"	60.116667	-1.15
"Glen Brerachan"	56.733333	-3.6
"Flax Bourton"	51.421111	-2.708056
"Sheep Craig"	59.516667	-1.616667
"Burn of Sheeock"	57	-2.416667
"Sheoch Burn"	57	-2.416667
"Ward Hill"	58.9	-3.333333
"Point of the Ward"	58.866667	-3.166667
"Rainberg Mòr"	56.016667	-5.9
"Bourton"	51.421111	-2.708056
"South Ronaldsay"	58.766667	-2.966667
"South Raynham"	52.783333	0.8
"Caol Raineach"	58.55	-4.333333
"Kyle of Rannock"	58.55	-4.333333
"Rahoy"	56.633333	-5.85
"Ragwen Point"	51.734722	-4.579722
"Rainberg"	56.016667	-5.9
"Redcastle"	57.516667	-4.533333
"Ranish"	58.133333	-6.4
"Raerinish"	58.133333	-6.4
"Sheperdine"	51.656111	-2.548889
"Shepperdine"	51.656111	-2.548889
"Shelton"	52.466667	1.266667
"Rougham"	52.75	0.716667
"Quanterness Skerry"	59.016667	-3.016667
"Quanter Ness"	59	-3.016667
"Quakers Yard"	51.658333	-3.310833
"Spoo Ness"	60.75	-0.95
"Quarry Head"	57.683333	-2.166667
"Rowardennan Lodge"	56.15	-4.65
"Shell Flat"	53.85	-3.166667
"Quarff"	60.1	-1.25
"Queen Camel"	51.020833	-2.577222
"South Havra Island"	60.033333	-1.35
"South Isle of Gletness"	60.233333	-1.15
"South Harris"	57.833333	-6.916667
"South Harbour"	57.5	-1.766667
"Nazegeo Point"	58.966667	-3.233333
"River Naver"	58.533333	-4.25
"Cwm-felin-boeth"	51.833056	-4.618889
"Cwmcerwyn Hill"	51.946667	-4.773611
"Lough Neagh"	54.616667	-6.416667
"Navershaw"	58.966667	-3.283333
"Strath Naver"	58.35	-4.25
"Allt a’ Mhuilinn"	58.466667	-3.9
"Allt a’ Vullin"	58.466667	-3.9
"Cwmfelin Boeth"	51.833056	-4.618889
"Prescelly Top"	51.946667	-4.773611
"Foel Cwmcerwyn"	51.946667	-4.773611
"Cwm-cerwyn"	51.946667	-4.773611
"Cwmcarn"	51.638056	-3.1275
"Highlands"	57.5	-4.5
"Scottish Highlands"	57.5	-4.5
"Highlands of Scotland"	57.5	-4.5
"Amhuinn Mhòr Ceann Resort"	58.033333	-6.883333
"River Reasort"	58.033333	-6.883333
"Uig River"	57.583333	-6.366667
"Falls of Conon"	57.566667	-4.683333
"Loch Connan"	57.416667	-6.333333
"Cheynies"	60.133333	-1.366667
"Chewton Mendip"	51.276389	-2.576944
"Invercannich"	57.35	-4.733333
"Inverbervie"	56.85	-2.266667
"Bervie"	56.85	-2.266667
"Inverawe House"	56.433333	-5.216667
"Inverarnan"	56.316667	-4.716667
"Inveraray"	56.233333	-5.066667
"Inveran"	57.933333	-4.4
"Inveralligin"	57.55	-5.6
"Alligin"	57.55	-5.6
"River Inver"	58.15	-5.233333
"Loch Inver"	58.15	-5.283333
"Cairn o’ Mount"	56.9	-2.583333
"Cairn a Burgh"	56.516667	-6.366667
"Burn of Cairnie"	57.516667	-2.8
"River Conon"	57.583333	-6.366667
"Connel Ferry"	56.45	-5.383333
"Connel"	56.45	-5.383333
"Cairns of Coll"	56.716667	-6.433333
"Cairn na Burgh More"	56.516667	-6.366667
"Cairn na Burgh"	56.516667	-6.366667
"Cairnburgmore"	56.516667	-6.366667
"Cairn-mon-earn"	57.016667	-2.366667
"Cairngorms National Nature Reserve"	57.033333	-3.833333
"Cairney Burn"	57.516667	-2.8
"Cairneyhill"	56.05	-3.533333
"Car Dulnan"	57.166667	-4.066667
"Cairn Dulnan"	57.166667	-4.066667
"Carn Dulnan"	57.166667	-4.066667
"Cairnbulg Point"	57.683333	-1.933333
"Loch Cairnbawn"	58.266667	-5.183333
"Cairnbaun"	56.05	-5.466667
"Cairnbaan"	56.05	-5.466667
"Loch na Cairidh"	57.3	-6.033333
"Pelcomb"	51.821389	-5.020278
"Pegal Bay"	58.866667	-3.216667
"Peffer Burn"	56.033333	-2.6
"Breckland"	52.5	0.666667
"Wick of Breckin"	60.733333	-1.033333
"Wick of Breckon"	60.733333	-1.033333
"Fishnish Bay"	56.516667	-5.833333
"Pelcomb Cross"	51.821389	-5.020278
"Pegal Burn"	58.866667	-3.216667
"Moray Firth"	57.75	-3.5
"Loch Moraig"	56.766667	-3.783333
"Morar Station"	56.966667	-5.816667
"Eilean More a Bhaigh"	57.9	-6.616667
"Eilean More"	57.9	-6.616667
"Eilean Mor"	57.9	-6.616667
"Eilean Mòr a’ Bhaigh"	57.9	-6.616667
"Sgùrr Mòr"	57.7	-5.05
"Rudha Mòr"	57.9	-5.6
"Gleann Mòr"	57.833333	-4.666667
"Eilean Mòr"	56.7	-6.45
"Loch Mòr"	57.566667	-6.35
"Glen More"	57.833333	-4.666667
"Eilean More"	56.7	-6.45
"Eilean Mòr"	56.15	-5.733333
"Eilean More"	56.15	-5.733333
"Eileanmor"	56.15	-5.733333
"North Lorn"	56.583333	-5.2
"Battery Point"	51.495	-2.769167
"Portishead Point"	51.495	-2.769167
"Portinnisherrich"	56.233333	-5.266667
"Port-in-Sherrich"	56.233333	-5.266667
"Portinisherrich"	56.233333	-5.266667
"Port Henry Harbour"	57.5	-1.766667
"Newcome Sand"	52.433333	1.766667
"Newcome Shoal"	56.466667	-2.9
"Newcome"	56.466667	-2.9
"Auchinhove"	57.116667	-2.733333
"Middleton"	56.483333	-6.95
"Middle Sunk"	51.633333	1.3
"Port Henderson"	57.7	-5.783333
